Country name,City name,Airport Code,Airport Name,Country Abbrev.,World Area Code
Australia,Laverton,LVO,Laverton,AU,802
Australia,Lawn Hill,LWH,Lawn Hill,AU,802
Australia,Learmonth,LEA,Learmonth,AU,802
Australia,Leigh Creek,LGH,Leigh Creek,AU,802
Australia,Leinster,LER,Leinster,AU,802
Australia,Leonora,LNO,Leonora,AU,802
Australia,Lightning Ridge,LHG,Lightning Ridge,AU,802
Australia,Limbunya,LIB,Limbunya,AU,802
Australia,Linda Downs,LLP,Linda Downs,AU,802
Australia,Lindeman Island,LDC,Lindeman Island,AU,802
Australia,Lismore,LSY,Lismore,AU,802
Australia,Lissadell,LLL,Lissadell,AU,802
Australia,Lizard Island,LZR,Lizard Island,AU,802
Australia,Lock,LOC,Lock,AU,802
Australia,Lockhart River,IRG,Lockhart River,AU,802
Australia,Long Island,HAP,Long Island,AU,802
Australia,Longreach,LRE,Longreach,AU,802
Australia,Lord Howe Island,LDH,Lord Howe Island,AU,802
Australia,Lorraine,LOA,Lorraine,AU,802
Australia,Lotusvale,LTV,Lotusvale,AU,802
Australia,Lyndhurst,LTP,Lyndhurst,AU,802
Australia,Mabuiag Island,UBB,Mabuiag Island,AU,802
Australia,Macdonald Downs,MNW,Macdonald Downs,AU,802
Australia,Mackay,MKY,Mackay,AU,802
Australia,Macksville,MVH,Macksville,AU,802
Australia,Macmahon Camp 4,MHC,Macmahon Camp 4,AU,802
Australia,Mainoru,MIZ,Mainoru,AU,802
Australia,Maitland,MTL,Maitland,AU,802
Australia,Mallacoota,XMC,Mallacoota,AU,802
Australia,Mandora,MQA,Mandora,AU,802
Australia,Maningrida,MNG,Maningrida,AU,802
Australia,Manjimup,MJP,Manjimup,AU,802
Australia,Manly,WGZ,Off Line Point,AU,802
Australia,Manners Creek,MFP,Manners Creek,AU,802
Australia,Marble Bar,MBB,Marble Bar,AU,802
Australia,Mareeba,MRG,Mareeba,AU,802
Australia,Margaret River,MQZ,Margaret River,AU,802
Australia,Margaret River Station,MGV,Margaret River,AU,802
Australia,Marion Downs,MXD,Marion Downs,AU,802
Australia,Marla,MRP,Marla,AU,802
Australia,Marqua,MQE,Marqua,AU,802
Australia,Marree,RRE,Marree,AU,802
Australia,Maryborough,MBH,Maryborough,AU,802
Australia,Mcarthur River,MCV,Mcarthur River,AU,802
Australia,Meekatharra,MKR,Meekatharra,AU,802
Australia,Geelong,AVV,Avalon,AU,802
Australia,Melbourne,KAH,City Heliport,AU,802
Australia,Melbourne,MEB,Essendon,AU,802
Australia,Melbourne,MEL,Tullamarine,AU,802
Australia,Merimbula,MIM,Merimbula,AU,802
Australia,Merluna,MLV,Merluna,AU,802
Australia,Merty,RTY,Merty,AU,802
Australia,Middlemount,MMM,Middlemount,AU,802
Australia,Mildura,MQL,Mildura,AU,802
Australia,Milingimbi,MGT,Milingimbi,AU,802
Australia,Millicent,MLR,Millicent,AU,802
Australia,Miners Lake,MRL,Miners Lake,AU,802
Australia,Minlaton,XML,Minlaton,AU,802
Australia,Minnipa,MIN,Minnipa,AU,802
Australia,Miranda Downs,MWY,Miranda Downs,AU,802
Australia,Mitchell,MTQ,Mitchell,AU,802
Australia,Mitchell Plateau,MIH,Mitchell Plateau,AU,802
Australia,Mitchell River,MXQ,Mitchell River,AU,802
Australia,Mittiebah,MIY,Mittiebah,AU,802
Australia,Monkey Mia,MJK,Shark Bay,AU,802
Australia,Monkira,ONR,Monkira,AU,802
Australia,Monto,MNQ,Monto,AU,802
Australia,Moolawatana,MWT,Moolawatana,AU,802
Australia,Moomba,MOO,Moomba,AU,802
Australia,Moorabbin,MBW,Moorabbin,AU,802
Australia,Mooraberree,OOR,Mooraberree,AU,802
Australia,Moranbah,MOV,Moranbah,AU,802
Australia,Morawa,MWB,Morawa,AU,802
Australia,Moree,MRZ,Moree,AU,802
Australia,Moreton,MET,Moreton,AU,802
Australia,Morney,OXY,Morney,AU,802
Australia,Mornington,ONG,Mornington,AU,802
Australia,Moroak,MRT,Moroak,AU,802
Australia,Moruya,MYA,Moruya,AU,802
Australia,Mount Buffalo,MBF,Mount Buffalo,AU,802
Australia,Mount Full Stop,MFL,Mount Full Stop,AU,802
Australia,Mount Gambier,MGB,Mount Gambier,AU,802
Australia,Mount Gunson,GSN,Mount Gunson,AU,802
Australia,Mount Hotham,MHU,Mount Hotham,AU,802
Australia,Mount House,MHO,Mount House,AU,802
Australia,Mount Isa,ISA,Mount Isa,AU,802
Australia,Mount Keith,WME,Mount Keith,AU,802
Australia,Mount Magnet,MMG,Mount Magnet,AU,802
Australia,Mount Swan,MSF,Mount Swan,AU,802
Australia,Mountain Valley,MNV,Mountain Valley,AU,802
Australia,Mt Barnett,MBN,Mt Barnett,AU,802
Australia,Mt Cavenagh,MKV,Mt Cavenagh,AU,802
Australia,Mt Sandford,MTD,Mt Sandford,AU,802
Australia,Muccan,MUQ,Muccan,AU,802
Australia,Mudgee,DGE,Mudgee,AU,802
Australia,Mulga Park,MUP,Mulga Park,AU,802
Australia,Mulka,MVK,Mulka,AU,802
Australia,Mullewa,MXU,Mullewa,AU,802
Australia,Mungeranie,MNE,Mungeranie,AU,802
Australia,Murray Island,MYI,Murray Island,AU,802
Australia,Musgrave,MVU,Musgrave,AU,802
Australia,Muttaburra,UTB,Muttaburra,AU,802
Australia,Myroodah,MYO,Myroodah,AU,802
Australia,Nambour,NBR,Nambour,AU,802
Australia,Nambucca Heads,NBH,Nambucca Heads,AU,802
Australia,Nappa Merry,NMR,Nappa Merry,AU,802
Australia,Napperby,NPP,Napperby,AU,802
Australia,Naracoorte,NAC,Naracoorte,AU,802
Australia,Narrabri,NAA,Narrabri,AU,802
Australia,Narrandera,NRA,Narrandera,AU,802
Australia,Narrogin,NRG,Narrogin,AU,802
Australia,New Moon,NMP,New Moon,AU,802
Australia,Newcastle,BEO,Belmont,AU,802
Australia,Newcastle,NTL,Williamtown,AU,802
Australia,Newman,ZNE,Newman,AU,802
Australia,Newry,NRY,Newry,AU,802
Australia,Ngukurr,RPM,Ngukurr,AU,802
Australia,Nicholson,NLS,Nicholson,AU,802
Australia,Nifty,NIF,Nifty,AU,802
Australia,Noonkanbah,NKB,Noonkanbah,AU,802
Australia,Noosa,NSA,Noosa,AU,802
Australia,Noosaville,NSV,Noosaville,AU,802
Australia,Normanton,NTN,Normanton,AU,802
Australia,Norseman,NSM,Norseman,AU,802
Australia,Nowra,NOA,Nowra,AU,802
Australia,Nullagine,NLL,Nullagine,AU,802
Australia,Nullarbor,NUR,Nullarbor,AU,802
Australia,Numbulwar,NUB,Numbulwar,AU,802
Australia,Nutwood Downs,UTD,Nutwood Downs,AU,802
Australia,Nyngan,NYN,Nyngan,AU,802
Australia,Oakey,OKY,Oakey,AU,802
Australia,Oban,OBA,Oban,AU,802
Australia,Oenpelli,OPI,Oenpelli,AU,802
Australia,Olympic Dam,OLP,Olympic Dam,AU,802
Australia,Onslow,ONS,Onslow,AU,802
Australia,Oodnadatta,ODD,Oodnadatta,AU,802
Australia,Orange,OAG,Springhill,AU,802
Australia,Orbost,RBS,Orbost,AU,802
Australia,Orchid Beach,OKB,Fraser Island,AU,802
Australia,Ord River,ODR,Ord River,AU,802
Australia,Orientos,OXO,Orientos,AU,802
Australia,Orpheus Island Resort,ORS,Waterport,AU,802
Australia,Ouyen,OYN,Ouyen,AU,802
Australia,Palm Island,PMK,Palm Island,AU,802
Australia,Pandie Pandie,PDE,Pandie Pandie,AU,802
Australia,Paraburdoo,PBO,Paraburdoo,AU,802
Australia,Pardoo,PRD,Pardoo,AU,802
Australia,Parkes,PKE,Parkes,AU,802
Australia,Parndana,PDN,Parndana,AU,802
Australia,Penneshaw,PEA,Penneshaw,AU,802
Australia,Penong,PEY,Penong,AU,802
Australia,Peppers Palm Bay,PBY,Hamilton/Proserpine,AU,802
Australia,Peppimenarti,PEP,Peppimenarti,AU,802
Australia,Perth,PER,Perth,AU,802
Australia,Port Augusta,PUG,Port Augusta,AU,802
Australia,Port Douglas,PTI,Port Douglas,AU,802
Australia,Port Hedland,PHE,Port Hedland,AU,802
Australia,Port Hunter,PHJ,Port Hunter,AU,802
Australia,Port Keats,PKT,Port Keats,AU,802
Australia,Port Lincoln,PLO,Port Lincoln,AU,802
Australia,Port Macquarie,PQQ,Port Macquarie,AU,802
Australia,Port Pirie,PPI,Port Pirie,AU,802
Australia,Port Stephens,PTE,Port Stephens,AU,802
Australia,Portland,PTJ,Portland,AU,802
Australia,Proserpine,PPP,Whitsunday Coast,AU,802
Australia,Queenstown,UEE,Queenstown,AU,802
Australia,Quilpie,ULP,Quilpie,AU,802
Australia,Quirindi,UIR,Quirindi,AU,802
Australia,Rail (Generic),XZX,Off line Point,AU,802
Australia,Ramingining,RAM,Ramingining,AU,802
Australia,Ravensthorpe,RVT,Ravensthorpe,AU,802
Australia,Renmark,RMK,Renmark,AU,802
Australia,Richmond,XRH,Richmond AFB,AU,802
Australia,Richmond,RCM,Richmond,AU,802
Australia,Robinhood,ROH,Robinhood,AU,802
Australia,Robinson River,RRV,Robinson River,AU,802
Australia,Robinvale,RBC,Robinvale,AU,802
Australia,Rockhampton,ROK,Rockhampton,AU,802
Australia,Rockhampton Downs,RDA,Rockhampton Downs,AU,802
Australia,Roebourne,RBU,Roebourne,AU,802
Australia,Rokeby,RKY,Rokeby,AU,802
Australia,Roma,RMA,Roma,AU,802
Australia,Roper Bar,RPB,Roper Bar,AU,802
Australia,Roper Valley,RPV,Roper Valley,AU,802
Australia,Roseberth,RSB,Roseberth,AU,802
Australia,Rosella Plains,RLP,Rosella Plains,AU,802
Australia,Rottnest Island,RTS,Rottnest Island,AU,802
Australia,Roy Hill,RHL,Roy Hill,AU,802
Australia,Rutland Plains,RTP,Rutland Plains,AU,802
Australia,Saibai Island,SBR,Saibai Island,AU,802
Australia,Sale,SXE,Sale,AU,802
Australia,Sandringham,SRM,Sandringham,AU,802
Australia,Sandstone,NDS,Sandstone,AU,802
Australia,Scone,NSO,Scone,AU,802
Australia,Shaw River,SWB,Shaw River,AU,802
Australia,Shay Gap,SGP,Shay Gap,AU,802
Australia,Shepparton,SHT,Shepparton,AU,802
Australia,Shute Harbour,JHQ,Shute Harbour H/P,AU,802
Australia,Silver Plains,SSP,Silver Plains,AU,802
Australia,Singleton,SIX,Singleton,AU,802
Australia,Smith Point,SHU,Smith Point,AU,802
Australia,Smithton,SIO,Smithton,AU,802
Australia,Snake Bay,SNB,Snake Bay,AU,802
Australia,South Galway,ZGL,South Galway,AU,802
Australia,South Molle Island,SOI,South Molle Island,AU,802
Australia,Southern Cross,SQC,Southern Cross,AU,802
Australia,Southport,SHQ,Southport,AU,802
Australia,Spring Creek,SCG,Spring Creek,AU,802
Australia,Springvale,KSV,Springvale,AU,802
Australia,Springvale,ZVG,Springvale,AU,802
Australia,St George,SGO,St George,AU,802
Australia,St Helens,HLS,St Helens,AU,802
Australia,Stanthorpe,SNH,Stanthorpe,AU,802
Australia,Starcke,SQP,Starcke,AU,802
Australia,Stawell,SWC,Stawell,AU,802
Australia,Stephen Island,STF,Stephen Island,AU,802
Australia,Stradbroke Island,SRR,Dunwich,AU,802
Australia,Strahan,SRN,Strahan,AU,802
Australia,Strathmore,STH,Strathmore,AU,802
Australia,Streaky Bay,KBY,Streaky Bay,AU,802
Australia,Sturt Creek,SSK,Sturt Creek,AU,802
Australia,Sue Island,SYU,Warraber Island,AU,802
Australia,Sunshine Coast,MCY,Maroochydore,AU,802
Australia,Surfers Paradise,SFP,Surfers Paradise,AU,802
Australia,Swan Hill,SWH,Swan Hill,AU,802
Australia,Sydney,RSE,Sydney Water Airport (Rose Bay),AU,802
Australia,Sydney,SYD,Kingsford Smith,AU,802
Australia,Sydney,LBH,Palm Beach SPB,AU,802
Australia,Sydney,SWZ,Sydney West,AU,802
Australia,Tableland,TBL,Tableland,AU,802
Australia,Tamworth,TMW,Tamworth,AU,802
Australia,Tanbar,TXR,Tanbar,AU,802
Australia,Tangalooma,TAN,Tangalooma,AU,802
Australia,Tara,XTR,Tara,AU,802
Australia,Tarcoola,TAQ,Tarcoola,AU,802
Australia,Taree,TRO,Taree,AU,802
Australia,Taroom,XTO,Taroom,AU,802
Australia,Telfer,TEF,Telfer,AU,802
Australia,Temora,TEM,Temora,AU,802
Australia,Tennant Creek,TCA,Tennant Creek,AU,802
Australia,Tewantin,TWN,Tewantin,AU,802
Australia,Thangool,THG,Thangool,AU,802
Australia,Thargomindah,XTG,Thargomindah,AU,802
Australia,Theda,TDN,Theda Station,AU,802
Australia,Theodore,TDR,Theodore,AU,802
Australia,Thursday Island,TIS,Thursday Island,AU,802
Australia,Thylungra,TYG,Thylungra,AU,802
Australia,Tibooburra,TYB,Tibooburra,AU,802
Australia,Timber Creek,TBK,Timber Creek,AU,802
Australia,Tobermorey,TYP,Tobermorey,AU,802
Australia,Tocumwal,TCW,Tocumwal,AU,802
Australia,Tom Price,TPR,Tom Price,AU,802
Australia,Toowoomba,TWB,Toowoomba,AU,802
Australia,Torwood,TWP,Torwood,AU,802
Australia,Townsville,TSV,Townsville International,AU,802
Australia,Traralgon,TGN,La Trobe Regional,AU,802
Australia,Tumut,TUM,Tumut,AU,802
Australia,Turkey Creek,TKY,Turkey Creek,AU,802
Australia,Undarra,UDA,Undarra,AU,802
Australia,Useless Loop,USL,Useless Loop,AU,802
Australia,Vanrook,VNR,Vanrook,AU,802
Australia,Victoria River Downs,VCD,Victoria River Downs,AU,802
Australia,Wagga Wagga,WGA,Forrest Hill,AU,802
Australia,Wahai,WBA,Wahai,AU,802
Australia,Walcha,WLC,Walcha,AU,802
Australia,Walgett,WGE,Walgett,AU,802
Australia,Wallal,WLA,Wallal,AU,802
Australia,Wangaratta,WGT,Wangaratta,AU,802
Australia,Warracknabeal,WKB,Warracknabeal,AU,802
Australia,Warrawagine,WRW,Warrawagine,AU,802
Australia,Warrnambool,WMB,Warrnambool,AU,802
Australia,Warwick,WAZ,Warwick,AU,802
Australia,Waterloo,WLO,Waterloo,AU,802
Australia,Wauchope,WAU,Wauchope,AU,802
Australia,Wave Hill,WAV,Kalkgurung,AU,802
Australia,Waverney,WAN,Waverney,AU,802
Australia,Wee Waa,WEW,Wee Waa,AU,802
Australia,Weipa,WEI,Weipa,AU,802
Australia,Welshpool,WHL,Welshpool,AU,802
Australia,West Wyalong,WWY,West Wyalong,AU,802
Australia,Whyalla,WYA,Whyalla,AU,802
Australia,Wilcannia,WIO,Wilcannia,AU,802
Australia,Wiluna,WUN,Wiluna,AU,802
Australia,Windarra,WND,Windarra,AU,802
Australia,Windorah,WNR,Windorah,AU,802
Australia,Winton,WIN,Winton,AU,802
Australia,Wittenoom,WIT,Wittenoom,AU,802
Australia,Wollogorang,WLL,Wollogorang,AU,802
Australia,Wollongong,WOL,Wollongong,AU,802
Australia,Wondai,WDI,Wondai,AU,802
Australia,Wondoola,WON,Wondoola,AU,802
Australia,Woodgreen,WOG,Woodgreen,AU,802
Australia,Woodie Woodie,WWI,Woodie Woodie,AU,802
Australia,Woomera,UMR,Woomera,AU,802
Australia,Wrotham Park,WPK,Wrotham Park,AU,802
Australia,Wudinna,WUD,Wudinna,AU,802
Australia,Wyndham,WYN,Wyndham,AU,802
Australia,Yalata Mission,KYI,Yalata Mission,AU,802
Australia,Yalgoo,YLG,Yalgoo,AU,802
Australia,Yam Island,XMY,Yam Island,AU,802
Australia,Yandicoogina,YNN,Yandi,AU,802
Australia,Yangoonabie,KYB,Yangoonabie,AU,802
Australia,Yeelirrie,KYF,Yeelirrie,AU,802
Australia,Yorke Island,OKR,Yorke Island,AU,802
Australia,Yorketown,ORR,Yorketown,AU,802
Australia,Young,NGA,Young,AU,802
Australia,Yuendumu,YUE,Yuendumu,AU,802
Austria,Bregenz,XGZ,Railway Station,AT,403
Austria,Graz,GRZ,Thalerhof,AT,403
Austria,Hohenems,HOH,Hohenems,AT,403
Austria,Innsbruck,INN,Kranebitten,AT,403
Austria,Kitzbuehl,XJS,Kitzbuehl Railway,AT,403
Austria,Klagenfurt,KLU,Alpe Adria,AT,403
Austria,Lauterach,QLX,Lauterach,AT,403
Austria,Linz,LNZ,Blue Danube,AT,403
Austria,Salzburg,SZG,W.A. Mozart,AT,403
Austria,St Anton,ANT,St Anton,AT,403
Austria,Vienna,XWC,Suedbahnhof Rail,AT,403
Austria,Vienna,VDD,Vienna Danubepier Hov,AT,403
Austria,Vienna,VIE,Schwechat International,AT,403
Austria,Vienna,XWW,Westbahnhof Rail,AT,403
Austria,Zurs/Lech,ZRS,Flexenpass Heliport,AT,403
Azerbaijan,Baku,ZXT,Heydar Aliyev,AZ,407
Azerbaijan,Gyandzha,KVD,Gyandzha,AZ,407
Azerbaijan,Nakhichevan,NAJ,Nakhichevan,AZ,407
Azerbaijan,Baku,BAK,Heydar Aliyev International,,0
Bahamas,Andros Town,ASD,Andros Town,BS,204
Bahamas,Bimini,BIM,International,BS,204
Bahamas,Bimini,NSB,North SPB,BS,204
Bahamas,Cape Eleuthera,CEL,Cape Eleuthera,BS,204
Bahamas,Cat Cays,CXY,Cat Cays,BS,204
Bahamas,Cat Island,CAT,Cat Island,BS,204
Bahamas,Chub Cay,CCZ,Chub Cay,BS,204
Bahamas,Congo Town,COX,Congo Town,BS,204
Bahamas,Crooked Island,CRI,Crooked Island,BS,204
Bahamas,Duncan Town,DCT,Duncan Town,BS,204
Bahamas,George Town,GGT,Exuma International,BS,204
Bahamas,Governors Harbour,GHB,Governors Harbour,BS,204
Bahamas,Grand Bahama,GBI,Aux Ab,BS,204
Bahamas,Great Harbour,GHC,Great Harbour,BS,204
Bahamas,Green Turtle,GTC,Green Turtle,BS,204
Bahamas,Harbour Island,HBI,Harbour Island,BS,204
Bahamas,Inagua,IGA,Inagua,BS,204
Bahamas,Long Island,LGI,Deadmans Cay,BS,204
Bahamas,Mangrove Cay,MAY,Mangrove Cay,BS,204
Bahamas,Marsh Harbour,MHH,International,BS,204
Bahamas,Mastic Point,MSK,Mastic Point,BS,204
Bahamas,Mayaguana,MYG,Mayaguana,BS,204
Bahamas,Nassau,NAS,Intl,BS,204
Bahamas,Nassau,PID,Paradise Island,BS,204
Bahamas,Nassau,WZY,Seaplane Base,BS,204
Bahamas,New Bight,NET,New Bight,BS,204
Bahamas,North Eleuthera,ELH,International,BS,204
Bahamas,Pitts Town,PWN,Pitts Town,BS,204
Bahamas,Powell Point,PPO,Powell Point,BS,204
Bahamas,Rock Sound,RSD,S Eleuthera,BS,204
Bahamas,Rum Cay,RCY,Rum Cay,BS,204
Bahamas,San Andros,SAQ,San Andros,BS,204
Bahamas,South Andros,TZN,South Andros,BS,204
Bahamas,Spanish Wells,SWL,Spanish Wells,BS,204
Bahamas,Spring Point,AXP,Springpoint Arpt,BS,204
Bahamas,Staniel Cay,TYM,Staniel Cay,BS,204
Bahamas,Stella Maris,SML,Estate Airstrip,BS,204
Bahamas,The Bight,TBI,New Bright,BS,204
Bahamas,Treasure Cay,TCB,Treasure Cay,BS,204
Bahamas,West End,WTD,West End,BS,204
Bahrain,Manama,BAH,Bahrain Intl,BH,605
Bahrain,Manama,WGF,Off Line Point,BH,605
Bahrain,Muharraq,GBQ,Muharraq,BH,605
Bangladesh,Dhaka,DAC,Shahjalal Intl,BD,703
Bangladesh,Chittagong,CGP,Shah Amanat Intl,BD,703
Bangladesh,Cox's Bazar,CXB,Cox's Bazar,BD,703
Bangladesh,Sylhet,ZYL,Osmani Intl,BD,703
Bangladesh,Jessore,JSR,Jessore,BD,703
Bangladesh,Khulna,KHL,Khulna,BD,703
Bangladesh,Rajshahi,RJH,Rajshahi,BD,703
Bangladesh,Barisal,BZL,Barisal,BD,703
Bangladesh,Rangpur,RAU,Rangpur,BD,703
Bangladesh,Saidpur,SPD,Saidpur,BD,703
Bangladesh,Ishwardi,IRD,Ishwardi,BD,703
Bangladesh,Comilla,CLA,Comilla,BD,703
Bangladesh,Sandwip,SDW,Sandwip,BD,703
Bangladesh,Shamshernagar,ZHM,Shamshernagar,BD,703
Bangladesh,Sirajganj,SAJ,Sirajganj,BD,703
Bangladesh,Thakurgaon,TKR,Thakurgaon,BD,703
Barbados,Bridgetown,BGI,Grantley Adams Intl,BB,246
Belarus,Brest,BQT,Brest,BY,413
Belarus,Gomel,GME,Gomel,BY,413
Belarus,Grodna,GNA,Grodna,BY,413
Belarus,Minsk,MHP,Minsk Intl. 1,BY,413
Belarus,Minsk,MSQ,Minsk Intl. 2,BY,413
Belarus,Mogilev,MVQ,Mogilev,BY,375
Belarus,Vitebsk,VTB,Vitebsk,BY,413
Belgium,Antwerp,ZYZ,Berchem Railway Stn.,BE,409
Belgium,Antwerp,ZAY,De Keyserlei Bus Stn.,BE,409
Belgium,Antwerp,ANR,Deurne,BE,409
Belgium,Brussels,CRL,Charleroi Brussels South,BE,409
Belgium,Brussels,ZYR,Midi Railway Station,BE,409
Belgium,Brussels,BRU,National,BE,409
Belgium,Ghent,GNE,Ghent,BE,409
Belgium,Knokke/Het Zoute,KNO,Knokke/Het Zoute,BE,409
Belgium,Kortrijk,KJK,Kortrijk,BE,409
Belgium,Liege,LGG,Bierset,BE,409
Belgium,Liege,XHN,Guillemins Raiway Stn,BE,409
Belgium,Mouscron,MWW,Mouscron,BE,409
Belgium,Ostend,OST,Railway,BE,409
Belgium,SNCB Rail Network,ZYB,SNCB Rail Network,BE,409
Belgium,Zoersel,OBL,Zoersel,BE,409
Belize,Belize City,TZA,Municipal,BZ,106
Belize,Belize City,BZE,Philip S.W.Goldson Int,BZ,106
Belize,Belmopan,BCV,Belmopan,BZ,106
Belize,Big Creek,BGK,Big Creek,BZ,106
Belize,Caye Caulker,CUK,Caye Caulker,BZ,106
Belize,Caye Chapel,CYC,Caye Chapel,BZ,106
Belize,Corozal,CZH,Corozal,BZ,106
Belize,Dangriga,DGA,Dangriga,BZ,106
Belize,Independence,INB,Independence,BZ,106
Belize,Manatee,MZE,Manatee,BZ,106
Belize,Melinda,MDB,Melinda,BZ,106
Belize,Orange Walk,ORZ,Orange Walk,BZ,106
Belize,Placencia,PLJ,Placencia,BZ,106
Belize,Punta Gorda,PND,Punta Gorda,BZ,106
Belize,San Ignacio,SQS,Matthew Spain,BZ,106
Belize,San Pedro,SPR,San Pedro,BZ,106
Belize,Santa Cruz,STU,Santa Cruz,BZ,106
Belize,Sartaneja,SJX,Sartaneja,BZ,106
Belize,Silver Creek,SVK,Silver Creek,BZ,106
Benin,Cotonou,COO,Cotonou,BJ,519
Benin,Djougou,DJA,Djougou,BJ,519
Benin,Kandi,KDC,Kandi,BJ,519
Benin,Natitingou,NAE,Natitingou,BJ,519
Benin,Parakou,PKO,Parakou,BJ,519
Benin,Save,SVF,Save,BJ,519
Bermuda,Bermuda,BDA,Bermuda Intl,BM,1
Bermuda,Bermuda,NWU,NAS,BM,207
Bhutan,Paro,PBH,Paro,BT,702
Bolivia,Apolo,APB,Apolo,BO,312
Bolivia,Ascension,ASC,Ascension,BO,312
Bolivia,Baures,BVL,Baures,BO,312
Bolivia,Bermejo,BJO,Bermejo,BO,312
Bolivia,Camiri,CAM,Camiri,BO,312
Bolivia,Cobija,CIJ,E. Beltram,BO,312
Bolivia,Cochabamba,CBB,J Wilsterman,BO,312
Bolivia,Concepcion,CEP,Concepcion,BO,312
Bolivia,Guayaramerin,GYA,Guayaramerin,BO,312
Bolivia,Huacaraje,BVK,Huacaraje,BO,312
Bolivia,La Paz,LPB,El Alto,BO,312
Bolivia,Magdalena,MGD,Magdalena,BO,312
Bolivia,Monteagudo,MHW,Monteagudo,BO,312
Bolivia,Oruro,ORU,Oruro,BO,312
Bolivia,Potosi,POI,Potosi,BO,312
Bolivia,Puerto Rico,PUR,Puerto Rico,BO,312
Bolivia,Puerto Suarez,PSZ,Puerto Suarez,BO,312
Bolivia,Reyes,REY,Reyes,BO,312
Bolivia,Riberalta,RIB,Gen Buech,BO,312
Bolivia,Robore,RBO,Robore,BO,312
Bolivia,Rurrenabaque,RBQ,Rurrenabaque,BO,312
Bolivia,San Borja,SRJ,Capitan G Q Guardia,BO,312
Bolivia,San Ignacio De M,SNM,San Ignacio De M,BO,312
Bolivia,San Ignacio De Velasco,SNG,San Ignacio De Velasco,BO,312
Bolivia,San Javier,SJV,San Javier,BO,312
Bolivia,San Joaquin,SJB,San Joaquin,BO,312
Bolivia,San Jose,SJS,San Jose,BO,312
Bolivia,San Matias,MQK,San Matias,BO,312
Bolivia,San Ramon,SRD,San Ramon,BO,312
Bolivia,Santa Ana,SBL,Yacuma,BO,312
Bolivia,Santa Cruz,SRZ,El Trompillo,BO,312
Bolivia,Assuncion,VVI,Viru Viru Intl,BO,312
Bolivia,Santa Rosa,SRB,Santa Rosa,BO,312
Bolivia,Sucre,SRE,Sucre,BO,312
Bolivia,Tarija,TJA,Tarija,BO,312
Bolivia,Trinidad,TDD,Trinidad,BO,312
Bolivia,Vallegrande,VAH,Vallegrande,BO,312
Bolivia,Villamontes,VLM,Villamontes,BO,312
Bolivia,Yacuiba,BYC,Yacuiba,BO,312
Bosnia And Herzegovina,Banja Luka,BNX,Banja Luka,BA,410
Bosnia and Herzegovina,Mostar,OMO,Mostar,BA,410
Bosnia and Herzegovina,Sarajevo,SJJ,Butmir,BA,410
Bosnia and Herzegovina,Tuzla,TZL,Tuzla International,BA,410
Botswana,Francistown,FRW,Francistown,BW,510
Botswana,Gaborone,GBE,Sir Seretse Khama Int,BW,510
Botswana,Ghanzi,GNZ,Ghanzi,BW,510
Botswana,Hukuntsi,HUK,Hukuntsi,BW,510
Botswana,Jwaneng,JWA,Jwaneng,BW,510
Botswana,Kasane,BBK,Kasane,BW,510
Botswana,Khwai River Lodge,KHW,Khwai River Lodge,BW,510
Botswana,Lobatse,LOQ,Lobatse,BW,510
Botswana,Maun,MUB,Maun,BW,510
Botswana,Orapa,ORP,Orapa,BW,510
Botswana,Savuti,SVT,Savuti,BW,510
Botswana,Selebi-Phikwe,PKW,Selebi-Phikwe,BW,510
Botswana,Shakawe,SWX,Shakawe,BW,510
Botswana,Suapan,SXN,Suapan,BW,510
Botswana,Tsabong,TBY,Tsabong,BW,510
Botswana,Tuli Block,TLD,Limpopo Valley,BW,510
Brazil,Alegrete,ALQ,Federal,BR,316
Brazil,Alenquer,ALT,Alenquer,BR,316
Brazil,Almenara,AMJ,Almenara,BR,316
Brazil,Alta Floresta,AFL,Alta Floresta,BR,316
Brazil,Altamira,ATM,Altamira,BR,316
Brazil,Alto Parnaiba,APY,Alto Parnaiba,BR,316
Brazil,Anapolis,APS,Anapolis,BR,316
Brazil,Apucarana,APU,Apucarana,BR,316
Brazil,Aracaju,AJU,Aracaju,BR,316
Brazil,Aracatuba,ARU,Aracatuba,BR,316
Brazil,Aragarcas,ARS,Aragarcas,BR,316
Brazil,Araguaina,AUX,Araguaina,BR,316
Brazil,Arapiraca,APQ,Arapiraca,BR,316
Brazil,Arapongas,APX,Arapongas,BR,316
Brazil,Arapoti,AAG,Arapoti,BR,316
Brazil,Araraquara,AQA,Manaus,BR,316
Brazil,Araxa,AAX,Araxa,BR,316
Brazil,Aripuana,AIR,Aripuana,BR,316
Brazil,Ariquemes,AQM,Ariquemes,BR,316
Brazil,Arraias,AAI,Arraias,BR,316
Brazil,Aruja,ZFU,Aruja,BR,316
Brazil,Assis,AIF,Assis,BR,316
Brazil,Bage,BGX,Bage,BR,316
Brazil,Balsas,BSS,Balsas,BR,316
Brazil,Barbelos,BAZ,Barbelos,BR,316
Brazil,Barra,BQQ,Barra,BR,316
Brazil,Barra Do Corda,BDC,Barra Do Corda,BR,316
Brazil,Barra Do Garcas,BPG,Barra Do Garcas,BR,316
Brazil,Barreiras,BRA,Barreiras,BR,316
Brazil,Barreirinhas,BRB,Barreirinhas,BR,316
